"","22210-0003Normal","22210-0003Tumor","22210-0002Normal","22210-0002Tumor","22210-0007Normal","22210-0007Tumor","22210-0008Normal","22210-0008Tumor","22210-0012Normal","22210-0012Tumor","22210-0011Normal","22210-0011Tumor","22210-0013Normal","22210-0013Tumor","22210-0014Normal","22210-0014Tumor","22210-0015Normal","22210-0015Tumor","22210-0016Normal","22210-0016Tumor","22210-0021Normal","22210-0021Tumor","22210-0020Normal","22210-0020Tumor","22210-0022Normal","22210-0022Tumor","22210-0023Normal","22210-0023Tumor","22210-0024Normal","22210-0024Tumor","22210-0028Normal","22210-0028Tumor","22210-0029Normal","22210-0029Tumor","22210-0030Normal","22210-0030Tumor","22210-0034Normal","22210-0034Tumor","22210-0035Normal","22210-0035Tumor","22210-0038Normal","22210-0038Tumor","22210-0039Normal","22210-0039Tumor","22210-0040Normal","22210-0040Tumor","22210-0042Normal","22210-0042Tumor","22210-0044Normal","22210-0044Tumor","22210-0047Normal","22210-0047Tumor","22210-0054Normal","22210-0054Tumor","22210-0056Normal","22210-0056Tumor","22210-0057Normal","22210-0057Tumor","22210-0061Normal","22210-0061Tumor","22210-0062Normal","22210-0062Tumor","22210-0063Normal","22210-0063Tumor","22210-0064Normal","22210-0064Tumor","22210-0065Normal","22210-0065Tumor","22210-0066Normal","22210-0066Tumor","22210-0067Normal","22210-0067Tumor","22210-0068Normal","22210-0068Tumor","22210-0072Normal","22210-0072Tumor","22210-0074Normal","22210-0074Tumor","22210-0075Normal","22210-0075Tumor","22210-0077Normal","22210-0077Tumor","22210-0078Normal","22210-0078Tumor","22210-0080Normal","22210-0080Tumor","22210-0081Normal","22210-0081Tumor","22210-0082Normal","22210-0082Tumor","22210-0085Normal","22210-0085Tumor","22210-0086Normal","22210-0086Tumor","22210-0090Normal","22210-0090Tumor","22210-0091Normal","22210-0091Tumor"
"PAADtissue","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor"
"glutamine","0.8933494877398","0.647063371412215","0.84665906763956","0.590359618033294","0.375604612005945","0.187532276812475","0.55706977694732","0.352695227191379","0.669199876851897","0.27990555843325","0.497960237251626","0.477895443079664","0.483487636961665","0.584906844049858","0.653838174239017","0.32476534351093","0.282513163293148","0.295204711301955","0.705776122819529","0.290900616554534","0.914688312276323","0.496156084896247","1.11457500847141","1.24604460125519","1.90937600183152","0.758445966547549","1.53965979160885","0.819638548791063","0.897095349054467","0.9271912921222","2.40449558796619","0.877958300153702","0.75123469222652","0.603846830873462","1.70096647552801","1.08551624674761","1.34071780762812","0.774602766561734","0.841199500256519","0.882289100864406","1.07028431214346","0.895774799144245","1.70996901688584","0.680346689090062","1.51945581391063","1.06199313071873","1.87632163627698","1.01751224298753","1.41874334513029","1.59089032677671","1.44264073226628","1.30131199707084","1.25707017458574","0.597328576168471","2.38205315865151","0.869618067895394","1.26234706818689","0.709788200752295","1.18245449519412","0.959734178147998","2.63233788763058","1.05190746754332","1.99235263187656","1.38287677744785","2.4480685461615","1.04077982881444","2.13670368841857","0.782186155192681","2.03994202868473","1.49237014188535","1.75066972714948","1.26949683914713","1.5117107725317","1.34889827728534","1.5540178513491","0.869408281255889","2.90948054950718","1.34590574048134","2.38015335613584","1.84044637997984","1.81713854691107","1.07942280858442","1.18994321931745","1.19065369287615","1.03661030972989","1.36980011602902","0.385874022230417","0.707320652867819","1.18291547954148","0.448656241579971","0.867198812350238","2.14249819187458","1.38633909282902","0.89465020090316","2.46110669190622","1.24662996356906","1.6027140198715","1.06647605677099"
"glutathione","2.22321178401626","2.24224038737442","1.69513478932555","1.78453411771975","3.05783782143245","2.67219438696535","1.63271301387293","1.77351669149983","2.32001754002636","3.43913765651594","2.23858007514809","3.00089998205917","2.83144202279597","2.03013423830073","2.10919823723976","1.49211267396924","2.95193255838109","2.57068018747764","1.03211462395306","0.477072461465995","1.72598995514982","1.86679854232755","0.805832707923344","2.41820319148246","0.517997987195388","3.7084709345077","1.44507517874619","0.185695378987668","1.44421525983617","2.93882689748592","1.85759920205977","4.99358897068516","3.4113451206024","0.607604310021714","1.25505349660065","2.9836989718548","2.60708203764211","0.0899397465047022","0.689345656325343","0.162635035282145","1.08196681458807","0.603534049615991","0.657682642312105","1.83674987927717","2.53184950770501","3.3406949680839","0.20764016927683","1.16836773981213","3.16379121241283","1.95388244429676","0.389367675694227","0.188072522497018","1.44789282116587","0.108285904433802","0.322968227130258","0.723368949211966","0.935962002543247","0.252379217885626","0.734028685634969","0.870306689438781","1.92665581658351","1.85535392615157","2.26304705855755","1.46356472995859","1.84248308212201","1.42890456480163","1.95759714761162","2.04364019537016","1.50481994302634","1.74171515606321","0.941870546263455","0.311318773114609","0.977945167124988","0.410919677223593","0.421564604297049","0.140881192309346","1.69281574718661","0.00895337283900254","1.08109836998974","0.937717297767584","0.431310650116651","0.197148654132696","0.269318129404175","0.400775821728263","1.52562359047521","1.27474496879333","1.69025576078643","0.989926036735017","2.16475358396637","1.99903465351812","0.932052014431789","0.650648580929499","0.513558124643165","0.458934901333532","0.645849522326006","0.100732674157652","1.71957892415918","1.34325470792153"
"glutathione disulfide","0.791492562106569","0.758527929369374","0.755718698092473","0.86927773817132","1.27085223506689","1.08079979677249","0.889359867970617","1.09176356053444","0.655747841705983","0.993208716348319","0.232249219228353","1.81870615141979","1.34486720528945","1.20082572474169","1.08631663664441","1.33693408551777","0.272442073727402","0.097395827454653","0.81966693624642","0.614245588828154","0.109783423574444","0.398838967551166","1.55484913768005","1.34067638396933","1.04767371541514","3.85084505466229","2.53588694002472","0.594930086714003","1.67995415848354","1.96024480318612","1.4288494098811","1.49874538953051","1.01705463063768","1.55469146185462","1.61872082328037","1.65736663798108","0.997601135776181","0.903941648753352","0.492548937005519","1.42238502841665","0.78322353256018","1.16065251169744","0.650433528283165","0.758417682258136","0.775854202208023","0.364830947414046","0.309787805295895","1.09087019161535","1.14895332951444","1.30627563071426","0.397538200565169","0.920409841498922","2.86382135483906","2.30618044584274","2.24624438189457","2.45140422970403","3.25451233922315","2.80848813561157","0.194108928692868","0.767491622368758","0.660661232459983","0.705210675599666","0.724863356346069","0.68914916839861","0.763322487605345","1.38849564060352","0.675221161792125","0.900635402948203","0.375291836840228","1.17730156085999","0.356455989139857","1.62651671454861","1.81666703112399","2.03747558912081","2.30199831969577","1.21765300347638","0.540010084437468","0.0476587126758445","0.673357853448425","0.631568633607518","0.635089343790872","2.12666607619081","0.936578532283843","2.26784928745542","1.23411904443751","1.32817885092499","1.15379538654354","1.46290801471267","1.74792059791443","3.60505179549171","1.24743840638546","2.51968077314087","0.279072090619278","2.22425523912121","2.11617594106184","2.83406126855465","1.96731695669804","2.65281028497155"
"glycerate","0.508183581934035","0.928355253231831","0.971110969564435","1.26810666039789","1.4937366298866","0.43891614451933","2.17544940812148","2.25970940750028","1.80194126663252","1.04584388429704","1.20233116392387","1.06147818083664","0.450086706668122","0.338451287115074","0.337886316904441","0.872167832261735","0.347755038468477","0.22438478667237","0.569600074811066","0.890014072491651","0.613861472286692","1.16788136280736","0.214743285006091","0.214743285006091","0.214743285006091","0.214743285006091","0.214743285006091","0.214743285006091","0.214743285006091","0.214743285006091","1.93255038868788","2.48200575046918","0.324900788397932","0.609234928276423","1.11546139127498","1.21668742558151","0.855274896240235","1.89028101345363","2.26077951243798","1.46729572399283","4.46867632815067","1.34057881582937","0.950308393003218","1.65062473914801","0.705778897556633","2.66262531336271","3.0734829246259","1.13018701757419","1.10235356182318","1.62664980744445","0.551520423789153","0.918634178141792","0.484513018566067","1.00136498402204","0.772496804334604","0.801696307882047","0.762549293777641","1.77340066717362","3.02441686581246","1.43485814443458","0.548003531123851","0.976555625911612","0.546956362679711","0.71032944690602","0.289023612600425","0.360141608326251","0.491303214056793","0.987294063471382","1.7419384598241","1.12730277176892","0.214743285006091","0.214743285006091","0.214743285006091","0.214743285006091","0.214743285006091","0.214743285006091","0.214743285006091","0.214743285006091","0.214743285006091","0.214743285006091","0.214743285006091","0.214743285006091","0.214743285006091","0.214743285006091","0.214743285006091","0.214743285006091","4.26868260096988","0.69301067195613","0.666997125417949","0.214743285006091","0.849795549214455","1.65392117480238","9.42778771457217","2.10836714920443","0.443460978612151","1.61949279252242","0.844729919746199","0.63714885049999"
"glycerophosphocholine","4.19353820785361","2.45620724821022","2.00698216293861","1.56297664280774","0.753169342368102","1.646750058985","1.23857358920021","0.889527522795292","0.31632442830863","0.410945036141027","0.628089531739386","0.949340846142466","1.61418569222976","1.74282330682983","5.08146408979498","0.443069227937605","0.888577077724127","0.989993727661832","2.55402568336209","1.81112533057666","1.002801903094","0.312863291552234","1.35970108005744","1.66154872528219","1.09077139680012","1.74243237561294","4.68753862190018","1.1204329184527","1.44124034054022","3.22942592865054","4.44899211743338","2.99564456202906","5.9830163645069","2.55995719580183","3.0277049695824","1.03642994727973","3.41840227531272","0.50873954338774","1.6932411381493","0.832719392746173","0.30023700989346","0.654462708051797","3.30025155254334","0.543198924969936","2.39955408982975","0.118796353899456","0.363555621997893","1.54865536363993","1.34523043600487","1.38428057956996","0.89015473061842","1.35548514066521","0.910285320561981","0.287337876146199","0.869417058997387","0.1311861379666","1.01902596651797","0.319925167836715","0.618565589819274","0.508018317544989","2.73947188016557","0.59529300365193","4.12265984171206","0.406095038349245","3.87425608715867","0.556750574339773","4.34937318512081","0.742993090640631","0.917543714773226","0.847733788451903","1.64654476847408","0.779283418993211","1.56397341165191","0.863379552300823","1.14698325789251","1.01971753448978","3.53915826250309","0.0716828403508455","2.26140561922038","1.77852002843168","1.11397055949402","0.805496702540448","1.11536798001878","1.13835024037932","0.503940569644777","0.209260501222534","0.55754846522386","0.77635774090533","0.675605565393902","3.46202539728827","0.222560554064622","0.186628156742124","0.204457880002932","0.328780163629359","1.99775859362956","0.100453666265421","0.993542556706004","0.677910656781095"
"glycine","1.00486999145755","0.6092303961982","0.560360116401375","0.354505360074023","0.127382076953804","0.127382076953804","0.127382076953804","0.127382076953804","0.127382076953804","0.127382076953804","0.127382076953804","0.630281062190416","0.127382076953804","0.212556671962724","0.127382076953804","0.127382076953804","0.127382076953804","0.127382076953804","1.03689497235425","0.395650865503938","0.669935639130971","0.393001977734079","3.3201013129305","2.1517584219121","1.38466244714304","1.67821823998928","2.61636005133844","1.05219832036628","1.97627401127051","2.205470934133","3.08995696497908","2.37609704983766","0.127382076953804","0.127382076953804","0.167428897269595","0.127382076953804","1.16061993573578","0.704019583575469","0.127382076953804","0.460050604812221","0.918654062936135","0.71855463092708","1.75739612651048","0.622220119149733","0.127382076953804","0.127382076953804","0.127382076953804","0.127382076953804","0.127382076953804","0.127382076953804","0.730553069949453","0.985389358382039","0.496941088309123","0.769220390836696","1.04032365260178","0.3435405348508","0.749542222655594","0.467553257706558","0.25914898884552","0.203325207763903","0.296537832202226","0.13585374649317","0.550348370721152","0.19375200455829","0.437723818718468","0.247160323694719","0.517763511800834","0.129974623738259","0.127382076953804","0.234637314353139","4.2249671462402","3.19978821646939","2.76861395285293","2.20518551106546","2.97344355307213","3.03149724850934","2.53880011027843","1.22233060844936","3.45099749654398","3.78259644903975","2.23397199847376","2.72096266132446","3.40193213069392","3.49123162075676","1.70860267145398","2.15135614821814","1.59009090611112","2.12041932270059","2.12640094576769","2.20797482742432","2.09824764430184","1.69445769165068","0.71880345064852","1.86635954528732","3.23298603431854","1.46022081515186","2.33181111219091","1.92110383702346"
"glycine betaine","3.35452150784271","3.00580974901915","2.36535739983732","2.63156810085745","1.24928711226745","1.97323332056605","3.044615646445","2.66816369484155","1.70552674326589","1.15449947455395","1.14458061346022","0.592643728466919","2.16222957329987","2.97933480491142","3.01868794823983","0.930086440015136","0.540692560862896","0.618930027559311","2.15926676806396","1.27697063247581","1.84920120449488","0.429445004892183","0.592403941829492","0.197540258784613","0.3364194429711","0.225445342265409","1.22120707884248","0.297577117644906","0.229552714423832","0.429143943645178","0.883286341936633","0.251942073055692","0.751305817148009","0.531015400401761","0.197540258784613","0.197540258784613","0.197540258784613","0.197540258784613","0.197540258784613","0.197540258784613","0.197540258784613","0.197540258784613","0.197540258784613","0.197540258784613","1.05542543245136","0.512866713685392","0.860859567568911","0.421030700694188","0.375748520710609","0.47615680564134","1.1786780262181","0.939265332485417","1.26721895196578","0.5988178343279","0.968982620994805","0.384052372743566","0.748526720521298","0.633613454832381","0.197540258784613","0.197540258784613","0.197540258784613","0.197540258784613","0.197540258784613","0.197540258784613","0.197540258784613","0.197540258784613","0.197540258784613","0.197540258784613","0.197540258784613","0.197540258784613","2.32061160660682","1.73911584508372","1.90258121144035","2.63687437939994","1.29927129769406","1.79703211167018","1.12598719598898","1.60618935989785","1.34304109276688","1.34382502620319","7.87836616092589","1.73046294319178","1.82683196764357","1.61652953831613","1.27251284400532","0.844602153074598","0.197540258784613","0.197540258784613","0.197540258784613","0.197540258784613","0.197540258784613","0.197540258784613","0.197540258784613","0.197540258784613","0.197540258784613","0.197540258784613","0.197540258784613","0.197540258784613"
"gmp","2.49029260313204","2.11054558333005","3.65732537761954","2.18367689712639","2.93998052988649","3.29483839074176","2.5240106140492","1.46127286901055","0.493732427143347","2.99964184564107","0.76544144633549","1.56075956524692","1.32548611750481","0.860218102197747","2.27843804245278","0.976516783977786","0.26126024743902","0.133545063835421","0.553881820700387","0.121951988116001","0.166084960501264","0.864390006302358","0.498649479579787","1.17540057622326","0.130187621111885","0.326491082211231","1.46470888931264","0.162681400316651","0.655155499217185","1.69034554362795","0.769757414042886","0.447142393541022","2.25393726219914","0.94739334375083","2.36027570750549","0.403058549159246","1.05213880827666","0.627505236176104","0.272344423764454","0.28409825541621","0.938282728793773","2.2563949802054","1.63375258973095","0.525797560489151","0.835553772569134","0.888940091415863","0.13898936198463","0.658487378670363","0.465942183633985","0.279112354322953","1.28301469204749","3.65570252262154","2.92056330536906","2.44080298130164","1.34528966895876","2.53103891585424","2.81476683271892","2.9238501582244","0.153466816404254","0.421166727341056","1.60252287838811","0.920380548498965","1.98950137759413","1.04542637171219","1.31477644525075","0.397929439737943","1.20619018819951","0.636025911556542","0.159509732638213","0.414799938194168","1.81793205464771","1.85276990836781","1.15115333861179","0.354294620279072","2.40398857244949","3.88533335115829","3.03971197340582","0.0821049346655765","1.92641499469068","2.84217032873568","0.137935421392836","4.00943900009834","1.94638237733629","1.14982380815865","4.29611024904875","3.21437749723218","2.54368276120285","2.62543093535999","1.4167118573838","10.9480120885854","1.81401090963701","0.551870213731423","0.832244411470988","0.515885517941419","4.45700899173529","1.3689136107233","0.995634045753122","2.28440643092213"
"guanidoacetic acid","2.45883106963146","2.14264360398458","6.15997192741165","3.4245561922111","0.756937714359056","1.03290864505184","4.35905520610382","1.93310928294851","0.101496448132254","0.270499723693439","0.101496448132254","0.404612428016362","1.41877168261525","1.61616578422734","4.76686287596344","0.528101002606663","0.317719055025496","0.414681656426765","1.75326470421182","0.183143400506275","2.58351961203031","0.328081545582439","4.4249822187081","1.13847934607188","1.20683290612793","0.117497990195633","8.43446154396807","0.247903095517373","0.225589870233549","2.51921266437514","4.59259746430819","0.307755823343699","0.101496448132254","0.101496448132254","5.21275679642193","0.617844101829441","1.80418442083274","0.477847965317648","0.328290584552513","0.388692033902827","0.326047067847562","0.78848945197984","2.7416140503905","1.61207022386769","3.62211396730107","0.153555805364178","0.101496448132254","0.215326275469033","1.24935987922472","1.11643922392744","7.6115704673246","6.98827639712377","1.04534208260022","0.486302091776095","3.00166343527191","0.259433603428707","0.801989746641894","0.27608044974446","0.101496448132254","0.246863571199632","10.1167921676463","0.162585925441174","3.90383432256353","0.203589895911355","4.13204169725738","0.373069070503711","7.95199430840641","0.591022051494995","0.85218835139901","0.80765343018417","2.0470203889254","0.720223900295584","0.702309326229209","0.258472235777036","2.22589051915932","1.41680520320755","4.26825645612368","1.00214161521882","14.0007277239122","9.57083653908377","0.101496448132254","0.339691459230802","2.97639437595933","0.435302391844988","0.484772375115508","0.788395624153574","1.40703856830473","0.101496448132254","0.153001216317066","0.101496448132254","0.59520075021885","0.101496448132254","0.101496448132254","0.426677582375974","3.54951426986554","0.375981270453377","2.60626047192274","1.02614558275114"
"guanine","2.12826142961047","1.01740031246839","1.77336006083989","0.393714590659242","0.143996001321353","0.143996001321353","1.7082687360801","1.41764702807456","1.1609562019136","1.16982070913526","0.263857619480508","0.869044019183708","0.159372949840238","0.230799093948921","3.46353623338506","0.237433267753151","1.60912729016294","0.523108292961107","0.551395296512306","0.63113449865611","0.282032700611574","0.18520049042729","0.962923998974958","0.687331008828224","1.21963980236905","0.873934585235479","3.48389667792073","1.75020753999901","1.18353244367138","0.966995942633113","1.14091282956536","1.09212015112436","27.8868452888794","22.3453684231206","9.62871437148311","3.61346731423471","67.9362728406322","0.459936494678048","60.1755437529528","27.6385776414535","0.935387284794955","0.270427505573664","2.5184794581934","0.616842765076071","1.45072253195727","0.686928873506252","2.31818403444398","0.533218676938333","0.609827945587356","0.804005717586847","1.50559389297735","1.11939490202116","2.92310990995104","5.82296354853054","3.14504252975284","1.59335168749958","2.19914298374353","0.65200454284992","1.09651517717684","0.421491364938705","1.26725186594282","1.23316574859957","2.14735780440565","3.35363223176712","1.42968109351771","0.859315656765546","4.42075836920422","0.406853719939159","0.467929648228582","0.447166139631105","0.511424250740777","0.734707248654729","0.637454706393877","1.00560587487491","0.322451688708179","0.549988141386406","0.640550683998587","0.405361597148466","1.07964710711713","0.666509326280285","1.11322575631583","0.290019141289884","0.324714005474198","0.143996001321353","0.210407170409823","0.209072718616051","0.514364520060037","0.387270252717293","1.03205907278026","1.17146084990959","0.347939159096884","1.06455005056433","0.27485611568001","0.390778834884292","1.36905573833333","0.590153134868589","0.547573724315082","0.48163906566086"
"guanosine","1.88660713280099","1.60440504680126","1.05182059123762","0.971166905663187","0.498214535121332","0.148679293058164","0.964920502845048","1.16376623581328","1.22008622674981","1.43587949803334","0.446477186957466","0.662428924176497","0.702582649059744","1.49297744792529","1.26573784966958","0.511530594271093","1.36982503783545","0.539379023636895","0.81696010053037","1.84726969513551","0.547267323689014","0.377268107250893","1.01455192419344","0.8546378309339","0.645304175984917","1.08246953226569","1.12456747107458","1.42233249462246","1.12442294616999","0.859480289556411","1.13028587948537","1.55376941007865","0.759600516563623","1.7811457390513","1.41485543467285","1.04291076692791","1.04273806681915","0.396954401705042","1.29236071962171","1.31591388303923","0.802602683730454","0.517877765672162","0.978288021929456","0.577321484997719","1.42507164666836","0.97082407745835","1.47453128218155","0.616336983158645","1.08140411864221","0.99251593592821","1.14068096937066","1.61679460322672","0.728447829180746","0.89711203703137","0.507339707600528","0.700866384073144","0.457958615145123","0.316802900975333","0.407300085047442","1.02388228068883","0.532085799213972","0.739707279136329","0.580908865971691","0.551332856790647","0.541201799122324","0.97252258684187","1.10400568462324","1.5047893391771","0.406421197363807","0.553903992809808","1.40604110861688","1.84245344467869","1.17873806716687","1.97302799159263","0.815555279109089","1.04470544452292","1.60681644915736","0.453031208670287","1.58927522611251","1.2289415596612","3.06377873116205","1.25553064495742","0.928460259618124","0.505013644655283","0.614530596206969","0.739168172056107","2.33925434866444","2.35158284669153","1.83725812363327","3.13520893765013","1.4340422557692","5.76501026900495","0.853313610767426","1.64665228726489","3.16099994600753","2.99670660160807","1.99545963956447","2.21848173401159"
"hippuric acid","0.0867845375739282","0.0686782433486777","0.0686782433486777","0.0686782433486777","0.0686782433486777","0.0686782433486777","0.0686782433486777","0.0686782433486777","2.0834998121992","0.914074008237185","0.759178932395343","0.935057343688294","0.0686782433486777","0.0686782433486777","1.20702912181083","3.30309539875733","0.0686782433486777","0.0686782433486777","4.40719345007839","10.1578773463259","0.196256949192932","0.150273097702101","7.88930396843717","10.0385742460091","3.38153150335433","9.81274021248973","0.909225463483789","4.51140076226905","10.4503695403352","1.10758789817404","0.0686782433486777","0.0686782433486777","0.0686782433486777","0.0686782433486777","0.0686782433486777","0.0686782433486777","0.0686782433486777","0.0686782433486777","0.0686782433486777","0.0686782433486777","2.23342827959091","2.43062260043606","1.49327687305911","3.43268164344143","2.60363493169097","3.82412356870154","4.16897646509974","3.59699855996544","0.198459887738223","0.330681964651542","0.0686782433486777","0.0686782433486777","0.26386775925354","0.647096058312103","0.867518784493999","2.19791171203272","0.199750078772442","0.190038422225998","0.567564887659961","0.349635258902514","0.291708739383624","0.581319089122527","0.117936430974342","0.435540473925929","0.151301966146905","0.145773913091559","1.47007380140294","3.49144887957043","0.0686782433486777","0.286564422184537","0.0686782433486777","0.0686782433486777","0.0686782433486777","0.0686782433486777","0.0686782433486777","0.0686782433486777","0.0686782433486777","0.0686782433486777","0.0686782433486777","0.0686782433486777","0.0686782433486777","0.0686782433486777","0.0686782433486777","0.0686782433486777","0.0686782433486777","0.0686782433486777","0.0686782433486777","0.0686782433486777","0.0686782433486777","0.0686782433486777","0.0686782433486777","0.0686782433486777","0.0686782433486777","0.0686782433486777","0.0686782433486777","0.0686782433486777","0.0686782433486777","0.0686782433486777"
"histidine","0.810325060698393","0.650482472406407","0.731633656772187","0.464218730706334","0.351659148164571","0.461338726172924","0.784133042663708","0.366230621729394","0.702816560669912","0.398091010206618","1.92710716143951","0.865235191446301","0.572266693050478","0.600693809150279","0.701049562603658","0.499745753987726","0.345777525883922","0.320183846871874","0.981562116356451","0.556844803226359","0.840702451419201","0.664597616178295","0.678755429132535","0.743367046560128","0.86700724935806","0.789581115652888","0.85991483213601","0.787600664196008","0.668881525125636","1.04294412958828","1.59277651231382","1.03678063261905","1.54519800743672","1.44863359300994","0.8339567992371","0.72613109524936","0.86978292116387","1.35206921188923","0.982770363674307","0.94543551196502","1.11475256898873","1.12245526018744","1.51864881774532","1.01999894903227","1.12973156597741","1.43493691746671","1.20908651197497","0.818594802088003","1.00122272936042","1.27303484204338","1.0240007194091","0.718366264662096","1.15848381743148","1.20139979924385","0.889249461776306","1.01528372168201","1.27901009898877","0.959583735008942","0.937653882718746","0.860690847173178","1.2241250071611","0.798308805231034","1.41959569060342","0.931755249099921","1.06510186648763","0.852518504691101","1.10642786965507","0.774773278037466","0.881443967615577","0.666394769491861","1.40198178022804","1.28224250210417","1.71431449796284","1.45768758011826","1.4190008723352","1.22819499840443","2.01611823026567","2.55888175659311","2.18010506961189","1.76318427625908","1.63879954616114","1.16448914769272","1.18587827655104","1.03513239887073","1.21988828311659","1.49671552996024","0.965122916024229","1.32637199304662","1.73368827190123","1.14346407665189","1.17231962328106","1.22298435462759","1.95932696997958","1.65548864589434","1.68962732083293","1.70490133475612","1.68951903635165","1.41169568990568"
"homocysteine","1.25977183985371","1.25093456985603","0.215292156415051","0.215292156415051","1.88612466773292","1.14359295260775","0.215292156415051","0.215292156415051","0.215292156415051","0.668451245810789","0.215292156415051","0.664972916319603","0.355593765860096","0.942706880837204","3.10280775056719","0.921938470584983","0.215292156415051","0.215292156415051","1.1644792565249","0.800085278165735","2.72118998165527","1.34269762233593","1.15888586791308","2.16245000067008","1.41861209422563","4.05515605304106","2.63713812096073","2.82365058529084","3.00998123295595","1.78297475944743","1.47104559993364","2.19534457664804","0.215292156415051","0.215292156415051","2.03522158338814","4.76912210110184","0.494555808491175","1.59151886467079","0.870060061240946","0.811595094109026","0.433668324650339","0.755110604833987","3.00953325115468","1.23229781224743","0.215292156415051","0.215292156415051","0.215292156415051","0.215292156415051","0.215292156415051","0.215292156415051","0.215292156415051","0.215292156415051","0.424832024248481","0.536758387042216","4.9080432871483","0.430930675512546","0.215292156415051","0.814057726392447","0.983549538257189","0.215292156415051","0.745457800736264","0.67481468980323","0.248685928834506","0.433413834898584","2.7043219887254","0.547245480546244","6.94684161750507","0.71332250254603","0.215292156415051","0.562130424098337","0.506246443583573","0.410918739486046","0.650460682097258","1.07848772686781","0.725970465612677","0.612057181946503","2.34741803508121","0.796309081980539","3.56205243003707","2.10147246559984","0.215292156415051","0.215292156415051","1.6770437855656","0.277709135741843","0.371028193964306","0.215292156415051","0.279848087226821","0.307890525386459","0.215292156415051","0.215292156415051","0.379122842803992","0.662294845271101","0.215292156415051","0.569876719665598","11.560158610683","0.423297896064971","0.528008299470424","0.264737006892093"
"hydroxyproline","0.901900208856998","0.931261336303359","0.369847785257587","0.344542683481906","0.344132692217704","0.186097036653121","0.9508177979272","1.3639096263502","1.50480238892183","0.991444575383779","1.34027712308082","1.28282143761097","1.03895624131883","1.0053803576134","0.748459209928153","1.42451553391044","0.501471068370333","0.444994465355524","1.60730524573686","1.72017488447087","1.36779765322521","0.745500605971643","1.70827098856012","2.23301129065463","3.63917503352336","1.59024662392533","2.18214810648033","1.56989611611694","1.49546769719189","1.2943088161279","0.965345760608859","1.71914740721485","0.902020396933878","1.15415719818573","0.548003188539856","0.882918599963489","1.1697395860181","2.4241146011416","0.599053682976718","1.86475155123529","0.697139351791799","1.92388907881115","1.15453262537149","1.547031903588","0.752917189713379","1.21509967103885","1.0373923672963","0.835300055782139","0.553837746293811","0.548861310334111","0.678957243550953","0.747878737534695","0.608889569425921","1.43272503306645","0.652731238517447","0.502134736562586","0.786612429209614","1.30983548925337","0.608303327003455","1.34891681984906","2.74636433058882","1.4021431738494","1.27797297396544","1.31549363376152","1.06836472823833","1.70721155894233","1.44351702151835","0.835417719557454","0.841052619797252","1.11927893080774","0.965490958837858","1.24250262411154","0.567138342209108","0.553132409007282","1.35448181656136","1.21081873309218","0.544785523173876","3.21779163866408","0.745282950515779","0.670659523676979","1.21851528924386","0.874114699693072","1.85773735075865","1.32309530275352","0.294640947038857","0.948052896971692","0.501208859689037","0.885656230898419","0.455420593035871","0.224075473319413","1.20256006294707","0.836434641176889","0.788975375016605","1.00338642843602","1.27974036472904","2.54733724930005","1.4213523245605","0.995692769529872"
