"","StromalScore","ImmuneScore","ESTIMATEScore","APM1","APM2","Angiogenesis","B.cells","CD8.T.cells","CTLA4","Cytotoxic.cells","DC","Eosinophils","Macrophages","Mast.cells","NK.CD56bright.cells","NK.CD56dim.cells","NK.cells","Neutrophils","PD1","PDL1","T.cells","T.helper.cells","Tcm.cells","Tem.cells","Tfh.cells","Tgd.cells","Th1.cells","Th17.cells","Th2.cells","Treg.cells"
"4-guanidinobutanoate",0.290909090909091,-0.572727272727273,-0.145454545454545,-0.0636363636363636,-0.472727272727273,0.645454545454545,-0.445454545454545,-0.0363636363636364,-0.672727272727273,0.181818181818182,-0.636363636363636,0.645454545454545,-0.0727272727272727,0.354545454545455,0.118181818181818,0.0909090909090909,0.536363636363636,0.718181818181818,-0.609090909090909,-0.0727272727272727,-0.545454545454545,-0.709090909090909,-0.727272727272727,-0.163636363636364,-0.545454545454545,-0.109090909090909,0.181818181818182,0.454545454545455,-0.590909090909091,-0.290909090909091
"4-hydroxybutyrate (GHB)",0.514807713763372,-0.268793408071141,0.186788639507064,0.118451332370333,0.214123562361756,0.277905049022705,-0.478361149957115,0.168565357603936,-0.113895511894551,0.706152173746218,-0.259681767119577,0.255125946643795,0.0592256661851667,0.118451332370333,-0.0136674614273462,0.113895511894551,0.514807713763372,0.68792889184309,-0.150342075700808,0.104783870942987,0.00455582047578205,-0.451026227102423,-0.437358765675077,-0.0956722299914231,0.255125946643795,0.241458485216449,0.15489789617659,0.432802945199295,-0.496584431860244,0.132118793797679
"4-hydroxyglutamate",0.772727272727273,0.0636363636363636,0.518181818181818,-0.0181818181818182,-0.0727272727272727,0.5,-0.272727272727273,0.363636363636364,0.190909090909091,0.345454545454545,-0.209090909090909,-0.127272727272727,0.0636363636363636,0.563636363636364,0.381818181818182,-0.1,0.372727272727273,0.345454545454545,-0.118181818181818,-0.154545454545455,0.218181818181818,-0.109090909090909,0.0909090909090909,0.209090909090909,0.163636363636364,0.363636363636364,0.372727272727273,-0.136363636363636,-0.327272727272727,0.0818181818181818
"4-hydroxyphenylacetylglutamine",-0.034687296754716,0.474059722314452,0.219686212779868,-0.052030945132074,0.161874051522008,-0.52030945132074,0.2890608062893,0.052030945132074,0.75155809635218,-0.011562432251572,0.595465260955958,-0.601246477081744,0.05781216125786,0.080937025761004,-0.132967970893078,-0.208123780528296,-0.341091751421374,-0.34687296754716,0.43359120943395,0.184998916025152,0.323748103044016,0.323748103044016,0.676402286716962,0.05781216125786,0.75155809635218,0.109843106389934,-0.17343648377358,-0.670621070591176,0.46249729006288,0.479840938440238
"4-hydroxyphenylpyruvate",-0.535336124864339,0.490724781125644,-0.138790847187051,0.138790847187051,0.332106670054729,-0.738565579673949,0.148704479128983,0.0247840798548305,0.460983885299847,-0.40645890961922,0.446113437386949,-0.639429260254627,-0.118963583303186,-0.708824683848152,0.22801353466444,-0.0545249756806271,-0.43124298947405,-0.793090555354576,0.535336124864339,-0.0099136319419322,0.307322590199898,0.456027069328881,0.480811149183711,-0.0743522395644915,0.322193038112796,0.0644386076225593,-0.168531743012847,-0.252797614519271,0.242883982577339,0.465940701270813
"4-imidazoleacetate",0.672727272727273,-0.318181818181818,0.272727272727273,0.0909090909090909,-0.209090909090909,0.963636363636364,-0.336363636363636,0.254545454545455,-0.518181818181818,0.218181818181818,-0.672727272727273,0.409090909090909,-0.145454545454545,0.672727272727273,0.154545454545455,-0.00909090909090909,0.418181818181818,0.654545454545455,-0.436363636363636,-0.0181818181818182,-0.109090909090909,-0.290909090909091,-0.518181818181818,0.209090909090909,-0.381818181818182,0.118181818181818,0.372727272727273,0.381818181818182,-0.6,-0.418181818181818
"5-(galactosylhydroxy)-L-lysine",0.563636363636364,-0.236363636363636,0.236363636363636,-0.0818181818181818,-0.363636363636364,0.363636363636364,-0.390909090909091,0.290909090909091,0.0909090909090909,0.436363636363636,-0.218181818181818,0.145454545454545,0.381818181818182,0.454545454545455,0.136363636363636,0.354545454545455,0.736363636363636,0.536363636363636,-0.218181818181818,-0.218181818181818,-0.0818181818181818,-0.563636363636364,-0.3,-0.254545454545455,-0.118181818181818,0.172727272727273,0.136363636363636,0.136363636363636,-0.254545454545455,0.218181818181818
"5-acetylamino-6-amino-3-methyluracil",0.279145263119541,-0.00930484210398471,0.186096842079694,0.321017052587472,0.23727347365161,0.223316210495633,-0.0372193684159388,0.120962947351801,-0.00465242105199235,0.232621052599618,-0.0883959999878547,0.0139572631559771,-0.176791999975709,0.530375999927128,-0.367541263107396,-0.232621052599618,-0.386150947315365,0.353583999951419,0.0744387368318777,0.646686526226937,0.153529894715748,0.0744387368318777,-0.0372193684159388,0.0372193684159388,0.576900210447052,-0.148877473663755,-0.07909115788387,0.0139572631559771,-0.0186096842079694,0.167487157871725
"5-aminovalerate",0.742598737552475,-0.141230434749244,0.451026227102423,0.100228050467205,0.195900280458628,0.542142636618064,-0.223235203313321,0.223235203313321,-0.296128330925833,0.779045301358731,-0.223235203313321,0.273349228546923,0.0683373071367308,0.236902664740667,0.341686535683654,0.00455582047578205,0.560365918521192,0.697040532794654,-0.232346844264885,-0.086560589039859,0.0683373071367308,-0.287016689974269,-0.273349228546923,0.405468022344603,0.0546698457093846,0.514807713763372,0.619591584706359,0.1776769985555,-0.478361149957115,-0.314351612828962
"5-hydroxylysine",0.252797614519271,-0.262711246461203,0.0941795034483559,0.143747663158017,0.0446113437386949,0.267668062432169,0.0693954235935254,0.0346977117967627,-0.218099902722508,0.619601996370762,-0.0396545277677288,0.441156621415983,0.223056718693474,0.436199805445017,-0.381674829764389,0.188359006896712,0.158618111070915,0.738565579673949,-0.138790847187051,0.401502093648254,-0.109049951361254,-0.312279406170864,-0.31723622214183,-0.0644386076225593,0.158618111070915,-0.0644386076225593,0.0693954235935254,0.198272638838644,0.0297408958257966,-0.173488558983813
"5-methylthioadenosine (MTA)",0,0.536363636363636,0.327272727272727,0.363636363636364,0.618181818181818,-0.327272727272727,0.427272727272727,0.272727272727273,0.363636363636364,0.445454545454545,0.609090909090909,-0.427272727272727,-0.127272727272727,-0.0636363636363636,-0.254545454545455,0.0454545454545455,-0.0909090909090909,0.127272727272727,0.609090909090909,0.572727272727273,0.390909090909091,0.263636363636364,0.209090909090909,0.327272727272727,0.818181818181818,0.472727272727273,0.145454545454545,-0.254545454545455,0.136363636363636,0.1
"5-methyluridine (ribothymidine)",-0.2890608062893,0.283279590163514,-0.0924994580125761,-0.0924994580125761,0.352654183672946,-0.121405538641506,0.219686212779868,0.011562432251572,0.312185670792444,-0.069374593509432,0.156092835396222,-0.167655267647794,-0.543434315823884,0.011562432251572,-0.630152557710674,-0.0982806741383621,0.023124864503144,0.150311619270436,0.283279590163514,0.439372425559736,0.05781216125786,0.167655267647794,-0.046249729006288,0.005781216125786,0.398903912679234,0.138749187018864,-0.341091751421374,0.150311619270436,-0.225467428905654,-0.167655267647794
"5-oxoproline",-0.145454545454545,-0.563636363636364,-0.454545454545455,-0.0454545454545455,0,0.490909090909091,-0.345454545454545,-0.327272727272727,-0.763636363636364,-0.0727272727272727,-0.745454545454545,0.745454545454545,-0.490909090909091,0.0181818181818182,-0.163636363636364,-0.263636363636364,-0.0909090909090909,0.509090909090909,-0.563636363636364,0.209090909090909,-0.463636363636364,-0.263636363636364,-0.618181818181818,-0.172727272727273,-0.409090909090909,-0.418181818181818,-0.109090909090909,0.745454545454545,-0.618181818181818,-0.509090909090909
"6-phosphogluconate",0.136363636363636,-0.0636363636363636,0.1,0.218181818181818,0.209090909090909,0.0545454545454545,-0.0909090909090909,0.281818181818182,-0.154545454545455,0.636363636363636,0.0363636363636364,0.190909090909091,0.318181818181818,-0.290909090909091,0.190909090909091,0.590909090909091,0.690909090909091,0.463636363636364,0.0818181818181818,-0.0818181818181818,0.0454545454545455,-0.345454545454545,-0.427272727272727,-0.0727272727272727,-0.154545454545455,0.409090909090909,0.336363636363636,0.445454545454545,-0.263636363636364,-0.1
"7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)",0.172727272727273,-0.536363636363636,-0.263636363636364,-0.209090909090909,-0.509090909090909,0.0272727272727273,-0.8,-0.136363636363636,-0.209090909090909,0.0909090909090909,-0.418181818181818,0.281818181818182,0.136363636363636,-0.127272727272727,0.336363636363636,0.0636363636363636,0.536363636363636,0.254545454545455,-0.472727272727273,-0.381818181818182,-0.490909090909091,-0.818181818181818,-0.454545454545455,-0.527272727272727,-0.254545454545455,-0.145454545454545,-0.0818181818181818,0.254545454545455,-0.454545454545455,0.481818181818182
"7-hydroxycholesterol (alpha or beta)",0.647496206088032,0.306404454666658,0.647496206088032,-0.011562432251572,-0.23124864503144,0.196561348276724,0.109843106389934,0.468278506188666,0.474059722314452,0.208123780528296,0.242811077283012,-0.422028777182378,0.543434315823884,0.474059722314452,0.422028777182378,0.248592293408798,0.364216615924518,-0.11562432251572,0.167655267647794,-0.40468512880502,0.410466344930806,0.104061890264148,0.410466344930806,0.265935941786156,0.023124864503144,0.43359120943395,0.393122696553448,-0.531871883572312,0.2890608062893,0.196561348276724
"7-methylguanine",-0.581818181818182,0.345454545454545,-0.272727272727273,0.0727272727272727,0.236363636363636,-0.581818181818182,0.3,-0.118181818181818,0.463636363636364,-0.227272727272727,0.372727272727273,-0.318181818181818,-0.236363636363636,-0.127272727272727,-0.181818181818182,-0.263636363636364,-0.7,-0.227272727272727,0.345454545454545,0.545454545454545,0.0818181818181818,0.309090909090909,0.490909090909091,-0.3,0.609090909090909,-0.3,-0.363636363636364,-0.281818181818182,0.281818181818182,0.345454545454545
