"","StromalScore","ImmuneScore","ESTIMATEScore","APM1","APM2","Angiogenesis","B.cells","CD8.T.cells","CTLA4","Cytotoxic.cells","DC","Eosinophils","Macrophages","Mast.cells","NK.CD56bright.cells","NK.CD56dim.cells","NK.cells","Neutrophils","PD1","PDL1","T.cells","T.helper.cells","Tcm.cells","Tem.cells","Tfh.cells","Tgd.cells","Th1.cells","Th17.cells","Th2.cells","Treg.cells"
"2-methylcitrate/homocitrate",0.993132087570618,0.861438740333816,0.946284249578564,0.957702216170362,0.861438740333816,0.940007361089781,0.886367509735921,0.980918467246356,0.861438740333816,0.990184506648716,0.861438740333816,0.861438740333816,0.990184506648716,0.990184506648716,0.940007361089781,0.974834145413253,0.861438740333816,0.969845493758293,0.861438740333816,0.861438740333816,0.861438740333816,0.861438740333816,0.861438740333816,0.957702216170362,0.618891441808128,0.987107191942513,0.990184506648716,0.915865737212672,0.910245331635242,0.974834145413253
"2-oleoylglycerol (18:1)",0.940007361089781,1,0.952481002851654,0.937577255645844,0.992165831332464,0.987107191942513,0.990184506648716,0.961218723547159,0.940007361089781,0.993132087570618,0.995299832437556,0.990184506648716,0.940007361089781,0.97610049705777,0.830996250032744,0.969845493758293,0.990184506648716,0.960944438037574,0.996383342794963,0.940007361089781,0.980918467246356,0.998942547695235,0.993132087570618,0.947499558687317,0.940007361089781,0.969845493758293,0.861438740333816,0.990184506648716,0.992165831332464,0.990184506648716
"2-palmitoleoylglycerol (16:1)*",0.990184506648716,0.980918467246356,0.993132087570618,1,0.996383342794963,0.987107191942513,0.97610049705777,0.987107191942513,0.990184506648716,0.908243508655275,0.990184506648716,0.961218723547159,0.995299832437556,0.961218723547159,0.940007361089781,0.947499558687317,0.908243508655275,0.830996250032744,0.993132087570618,0.953268482497293,0.990184506648716,0.910245331635242,0.937577255645844,0.915865737212672,0.990184506648716,1,0.990184506648716,0.910245331635242,0.940007361089781,0.995299832437556
"2-palmitoylglycerol (16:0)",1,0.937577255645844,0.986800367310511,1,0.872711003967124,0.990184506648716,0.990184506648716,0.969845493758293,0.861438740333816,0.966129737738917,0.966129737738917,0.940007361089781,0.940007361089781,0.993132087570618,0.908243508655275,0.996383342794963,0.990184506648716,0.969845493758293,0.926437034797017,0.915865737212672,0.946284249578564,0.980918467246356,0.990184506648716,0.998942547695235,0.856875779550237,0.940007361089781,0.974834145413253,0.990184506648716,0.969845493758293,0.990184506648716
"2-palmitoyl-GPC (16:0)*",0.992165831332464,0.669099852359053,0.872711003967124,0.937577255645844,0.861438740333816,0.969845493758293,0.908243508655275,0.861438740333816,0.733175548932926,0.992165831332464,0.861438740333816,0.669099852359053,0.990184506648716,0.980918467246356,0.990184506648716,0.990184506648716,0.987107191942513,0.969845493758293,0.669099852359053,0.910245331635242,0.777832355009404,0.861438740333816,0.872711003967124,0.963696716544464,0.777832355009404,0.880068586111026,0.993132087570618,0.940007361089781,0.97610049705777,0.953899137705605
"2-stearoyl-GPE (18:0)*",0.996383342794963,0.996383342794963,1,0.990184506648716,0.961218723547159,0.998942547695235,1,0.987830095379123,0.963696716544464,0.974834145413253,0.990184506648716,0.97610049705777,0.998942547695235,0.963696716544464,0.861438740333816,0.940007361089781,0.915865737212672,1,0.976077478568463,0.993132087570618,0.993132087570618,0.974834145413253,0.946284249578564,0.976077478568463,1,0.995299832437556,0.915865737212672,0.995299832437556,0.996383342794963,0.976077478568463
"3-(4-hydroxyphenyl)lactate",0.861438740333816,0.966129737738917,0.953899137705605,0.947499558687317,0.940007361089781,0.669099852359053,0.996383342794963,0.940007361089781,0.883350271508875,0.986800367310511,0.908243508655275,0.940007361089781,0.990184506648716,0.669099852359053,0.990184506648716,0.957702216170362,0.957702216170362,0.861438740333816,0.963696716544464,0.969845493758293,0.990184506648716,0.963696716544464,0.872711003967124,0.990184506648716,0.936539890325887,0.996383342794963,0.947499558687317,0.966129737738917,0.974834145413253,0.940007361089781
"3-(N-acetyl-L-cystein-S-yl) acetaminophen",0.990184506648716,0.940007361089781,0.957702216170362,0.990184506648716,0.861438740333816,0.937577255645844,0.957702216170362,0.97604824871743,0.990184506648716,0.990184506648716,0.990184506648716,0.993132087570618,0.883350271508875,0.993132087570618,0.969845493758293,0.966129737738917,0.993132087570618,0.990184506648716,0.990184506648716,0.990184506648716,0.940007361089781,0.861438740333816,0.990184506648716,0.861438740333816,0.996383342794963,0.908243508655275,0.910245331635242,0.97604824871743,0.910245331635242,0.830996250032744
"3-aminoisobutyrate",0.861438740333816,0.963696716544464,0.966129737738917,0.974834145413253,0.990184506648716,0.861438740333816,0.880068586111026,0.947499558687317,0.940007361089781,0.861438740333816,0.903537831635221,0.947499558687317,0.974834145413253,0.940007361089781,0.990184506648716,0.995299832437556,0.861438740333816,0.669099852359053,0.966129737738917,0.974834145413253,0.990184506648716,0.872711003967124,0.861438740333816,0.996383342794963,0.990184506648716,0.940007361089781,0.940007361089781,0.887477192535426,0.777832355009404,0.993132087570618
"adenosine 3'-monophosphate (3'-AMP)",0.993132087570618,0.908243508655275,0.957702216170362,0.937577255645844,0.910245331635242,0.846303182996241,0.966129737738917,0.953899137705605,0.903537831635221,0.910245331635242,0.830996250032744,0.861438740333816,0.861438740333816,0.861438740333816,0.937577255645844,0.940007361089781,0.993132087570618,0.940007361089781,0.861438740333816,1,0.891776296703234,0.974834145413253,0.910245331635242,0.996383342794963,0.861438740333816,0.937577255645844,0.961218723547159,0.940007361089781,0.887477192535426,0.861438740333816
"3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF)",0.937577255645844,0.990184506648716,0.940007361089781,0.990184506648716,0.990184506648716,0.966129737738917,0.976077478568463,0.940007361089781,0.990184506648716,0.990184506648716,0.990184506648716,0.97610049705777,0.969845493758293,0.957702216170362,0.937577255645844,0.937577255645844,0.830996250032744,0.976077478568463,0.990184506648716,0.830996250032744,0.937577255645844,0.990184506648716,0.993132087570618,0.969845493758293,0.910245331635242,0.861438740333816,0.952481002851654,0.952481002851654,0.961218723547159,0.986800367310511
"3'-dephosphocoenzyme A",0.969845493758293,0.883350271508875,0.990184506648716,0.97610049705777,0.908243508655275,0.990184506648716,0.910245331635242,0.97610049705777,0.940007361089781,0.990184506648716,0.940007361089781,0.910245331635242,0.883350271508875,0.990184506648716,0.830996250032744,0.993132087570618,0.969845493758293,0.993132087570618,0.861438740333816,0.861438740333816,0.947499558687317,0.910245331635242,0.993132087570618,0.966129737738917,0.861438740333816,0.969845493758293,0.957702216170362,0.993132087570618,0.996383342794963,0.993132087570618
"3-hydroxy-3-methylglutarate",0.861438740333816,0.940007361089781,0.990184506648716,0.987107191942513,0.993132087570618,0.818454825784813,0.872711003967124,0.992165831332464,0.940007361089781,0.990184506648716,0.805644979410225,0.953899137705605,0.97610049705777,0.969845493758293,0.952481002851654,0.980918467246356,0.953899137705605,0.990184506648716,0.908243508655275,0.910245331635242,0.996383342794963,1,0.953899137705605,0.990184506648716,0.883350271508875,0.996383342794963,0.980918467246356,0.891776296703234,0.861438740333816,0.940007361089781
"3-hydroxybutyrylcarnitine (1)",0.908243508655275,0.990184506648716,0.974834145413253,0.969845493758293,0.97610049705777,0.952481002851654,0.861438740333816,0.936539890325887,0.990184506648716,0.903537831635221,0.946284249578564,0.998942547695235,0.996383342794963,0.990184506648716,0.961218723547159,0.940007361089781,0.805644979410225,0.908243508655275,1,0.990184506648716,0.990184506648716,0.910245331635242,0.861438740333816,0.990184506648716,1,0.908243508655275,0.963696716544464,0.861438740333816,0.830996250032744,0.976077478568463
"3-hydroxybutyrylcarnitine (2)",0.861438740333816,0.957702216170362,0.963696716544464,0.996383342794963,0.987107191942513,0.937577255645844,0.861438740333816,0.980918467246356,0.974834145413253,0.861438740333816,0.940007361089781,0.961218723547159,0.993132087570618,0.993132087570618,0.947499558687317,0.990184506648716,0.777832355009404,0.861438740333816,0.961218723547159,0.952481002851654,1,0.908243508655275,0.908243508655275,0.990184506648716,0.995299832437556,0.908243508655275,0.940007361089781,0.908243508655275,0.861438740333816,0.993132087570618
"3-hydroxydecanoate",0.937577255645844,0.940007361089781,0.998942547695235,0.995299832437556,0.996383342794963,0.980918467246356,0.777832355009404,0.993132087570618,0.974834145413253,0.936539890325887,0.910245331635242,0.969845493758293,0.998942547695235,0.966129737738917,0.915865737212672,0.995299832437556,0.861438740333816,0.926437034797017,0.940007361089781,0.946284249578564,0.976077478568463,0.861438740333816,0.891776296703234,0.969845493758293,0.993132087570618,0.969845493758293,0.986800367310511,0.908243508655275,0.830996250032744,0.953899137705605
"3-hydroxyhexanoate",0.980918467246356,0.957702216170362,0.976077478568463,0.987107191942513,0.861438740333816,0.990184506648716,0.987107191942513,0.986800367310511,0.957702216170362,0.940007361089781,0.990184506648716,0.953899137705605,0.891776296703234,0.992165831332464,0.990184506648716,0.961218723547159,0.992165831332464,0.952481002851654,0.953899137705605,0.910245331635242,0.969845493758293,0.996383342794963,0.998942547695235,0.987107191942513,0.756866060261208,0.926437034797017,0.998942547695235,0.990184506648716,0.908243508655275,0.976077478568463
"3-hydroxyhippurate",0.990184506648716,0.953899137705605,0.993132087570618,0.990184506648716,0.963696716544464,0.936539890325887,0.953957511630523,0.990184506648716,0.861438740333816,0.990184506648716,0.940007361089781,0.946284249578564,0.990184506648716,0.998942547695235,0.990184506648716,0.947499558687317,0.861438740333816,0.915865737212672,0.969845493758293,0.993132087570618,0.940007361089781,0.861438740333816,0.818454825784813,1,0.908243508655275,0.980918467246356,0.969845493758293,0.926437034797017,0.883350271508875,0.974834145413253
"3-hydroxyisobutyrate",0.990184506648716,0.992165831332464,0.992165831332464,0.861438740333816,0.990184506648716,0.993132087570618,0.995299832437556,0.990184506648716,0.946284249578564,0.990184506648716,0.990184506648716,0.996383342794963,0.993132087570618,0.940007361089781,0.937577255645844,0.993132087570618,0.910245331635242,0.952481002851654,0.980918467246356,0.669099852359053,0.97610049705777,0.957702216170362,0.940007361089781,0.980918467246356,0.908243508655275,0.940007361089781,0.990184506648716,0.990184506648716,0.976077478568463,0.910245331635242
"3-hydroxylaurate",0.940007361089781,0.966129737738917,0.993132087570618,0.993132087570618,0.993132087570618,0.995299832437556,0.858679441131517,0.990184506648716,0.992165831332464,0.936539890325887,0.966129737738917,0.996383342794963,0.996383342794963,0.976077478568463,0.987107191942513,0.990184506648716,0.861438740333816,0.940007361089781,0.990184506648716,0.990184506648716,0.990184506648716,0.861438740333816,0.903537831635221,0.97610049705777,0.980918467246356,0.957702216170362,0.993132087570618,0.940007361089781,0.861438740333816,0.910245331635242
"3-hydroxymyristate",0.990184506648716,0.966129737738917,0.990184506648716,0.990184506648716,0.940007361089781,1,0.861438740333816,0.998942547695235,0.990184506648716,0.940007361089781,0.953899137705605,0.990184506648716,0.940007361089781,0.963696716544464,0.97610049705777,0.990184506648716,0.946284249578564,0.926437034797017,0.993132087570618,0.969845493758293,0.990184506648716,0.926437034797017,0.872711003967124,0.976077478568463,0.940007361089781,0.990184506648716,0.990184506648716,0.861438740333816,0.861438740333816,0.952481002851654
"3-hydroxyoctanoate",0.910245331635242,0.969845493758293,0.992165831332464,0.998942547695235,0.993132087570618,0.97610049705777,0.858679441131517,0.990184506648716,1,0.908243508655275,0.940007361089781,0.990184506648716,0.980918467246356,0.993132087570618,0.969845493758293,0.990184506648716,0.908243508655275,0.861438740333816,0.974834145413253,0.995299832437556,0.990184506648716,0.861438740333816,0.940007361089781,0.969845493758293,0.940007361089781,0.974834145413253,0.990184506648716,0.947499558687317,0.856875779550237,0.937577255645844
"3-indoxyl sulfate",0.910245331635242,0.990184506648716,0.910245331635242,0.963696716544464,0.992165831332464,0.891776296703234,0.990184506648716,0.880068586111026,0.963696716544464,0.910245331635242,0.996383342794963,0.993132087570618,0.961218723547159,0.993132087570618,0.953899137705605,0.861438740333816,0.756866060261208,0.940007361089781,0.990184506648716,0.963696716544464,0.974834145413253,0.990184506648716,0.926437034797017,0.937577255645844,0.910245331635242,0.861438740333816,0.861438740333816,0.953899137705605,0.961218723547159,0.908243508655275
"3-methyl-2-oxobutyrate",0.976077478568463,0.908243508655275,0.969845493758293,0.910245331635242,0.926437034797017,0.97610049705777,0.733175548932926,0.957702216170362,0.976077478568463,0.939558041002648,0.861438740333816,0.986800367310511,0.976077478568463,0.97610049705777,0.940007361089781,0.940007361089781,0.961218723547159,0.976077478568463,0.861438740333816,0.861438740333816,0.940007361089781,0.940007361089781,0.969845493758293,0.969845493758293,0.915865737212672,0.97610049705777,0.980918467246356,0.966129737738917,0.861438740333816,0.969845493758293
"3-methylglutaconate",0.990184506648716,0.957702216170362,0.957702216170362,0.940007361089781,0.961218723547159,0.990184506648716,0.937577255645844,0.990184506648716,0.990184506648716,0.957702216170362,0.910245331635242,0.969845493758293,0.990184506648716,0.910245331635242,0.915865737212672,0.969845493758293,0.887477192535426,0.976077478568463,0.940007361089781,0.777832355009404,0.986800367310511,0.987107191942513,0.974834145413253,0.953899137705605,0.720282449113421,0.996383342794963,0.996383342794963,0.891776296703234,0.940007361089781,0.97610049705777
"3-phosphoglycerate",0.940007361089781,0.861438740333816,0.990184506648716,0.987107191942513,0.990184506648716,0.940007361089781,0.861438740333816,0.980918467246356,0.861438740333816,0.891776296703234,0.872711003967124,0.861438740333816,0.996383342794963,0.990184506648716,0.990184506648716,0.995299832437556,0.856875779550237,0.860021261944433,0.861438740333816,0.966129737738917,0.908243508655275,0.830996250032744,0.830996250032744,0.990184506648716,0.940007361089781,0.990184506648716,0.986800367310511,0.861438740333816,0.860021261944433,0.976077478568463
"3-sulfo-L-alanine",0.861438740333816,0.993132087570618,0.952481002851654,0.910245331635242,0.974834145413253,0.915865737212672,0.937577255645844,0.883350271508875,0.990184506648716,0.830996250032744,0.963696716544464,0.990184506648716,0.998942547695235,0.957702216170362,0.963696716544464,0.953899137705605,0.861438740333816,0.733175548932926,0.998942547695235,0.940007361089781,0.990184506648716,0.910245331635242,0.891776296703234,0.990184506648716,0.963696716544464,0.940007361089781,0.937577255645844,0.910245331635242,0.861438740333816,0.987107191942513
"3-sulfo-nervonoyl-galactosylceramide (d18:1/24:1)",0.891776296703234,0.996383342794963,0.940007361089781,0.992165831332464,0.887477192535426,0.990184506648716,0.97610049705777,0.969845493758293,0.990184506648716,0.688507901249636,0.998942547695235,0.993132087570618,0.990184506648716,0.995299832437556,0.980918467246356,0.992165831332464,0.887477192535426,0.861438740333816,0.995299832437556,0.996383342794963,0.966129737738917,0.987107191942513,0.990184506648716,0.990184506648716,0.926437034797017,0.872711003967124,0.940007361089781,0.966129737738917,0.936539890325887,0.996383342794963
"3-ureidopropionate",0.990184506648716,0.990184506648716,0.980918467246356,0.998942547695235,0.990184506648716,0.990184506648716,0.995299832437556,0.969845493758293,0.966129737738917,0.910245331635242,0.990184506648716,0.996383342794963,0.861438740333816,0.953899137705605,0.777832355009404,0.940007361089781,0.953899137705605,1,0.996383342794963,0.908243508655275,0.961218723547159,0.996383342794963,0.940007361089781,0.990184506648716,0.976077478568463,0.961218723547159,0.908243508655275,0.996383342794963,0.990184506648716,1
"4-acetamidobenzoate",0.996383342794963,0.957702216170362,0.987107191942513,1,0.947499558687317,0.990184506648716,0.903537831635221,0.969845493758293,0.940007361089781,0.940007361089781,0.969845493758293,0.966129737738917,0.990184506648716,0.858679441131517,0.915865737212672,0.987107191942513,0.974834145413253,0.990184506648716,0.969845493758293,0.966129737738917,0.990184506648716,0.957702216170362,0.961218723547159,0.998942547695235,1,0.986800367310511,0.969845493758293,0.940007361089781,0.903537831635221,0.996383342794963
"4-acetaminophen sulfate",0.990184506648716,0.990184506648716,0.990184506648716,0.940007361089781,0.990184506648716,0.993132087570618,0.969845493758293,0.966129737738917,0.953899137705605,0.993132087570618,1,0.940007361089781,0.97610049705777,0.940007361089781,0.969845493758293,0.990184506648716,0.937577255645844,0.998942547695235,0.957702216170362,0.861438740333816,0.976077478568463,0.996383342794963,0.996383342794963,0.963696716544464,0.861438740333816,0.97610049705777,0.957702216170362,0.993132087570618,0.998942547695235,0.861438740333816
"4-cholesten-3-one",0.858679441131517,0.990184506648716,0.887477192535426,0.990184506648716,0.974834145413253,0.880068586111026,0.990184506648716,0.910245331635242,0.963696716544464,0.861438740333816,0.995299832437556,0.990184506648716,0.915865737212672,0.946284249578564,0.966129737738917,0.861438740333816,0.539711053981498,0.872711003967124,0.990184506648716,0.947499558687317,0.998942547695235,0.910245331635242,0.908243508655275,0.946284249578564,0.940007361089781,0.861438740333816,0.861438740333816,0.990184506648716,0.969845493758293,0.969845493758293
"4-ethylphenylsulfate",0.883350271508875,0.937577255645844,0.986800367310511,0.910245331635242,0.998942547695235,0.891776296703234,0.953899137705605,0.990184506648716,0.969845493758293,0.940007361089781,0.940007361089781,0.910245331635242,0.990184506648716,0.993132087570618,0.990184506648716,0.996383342794963,0.846303182996241,0.940007361089781,0.910245331635242,0.861438740333816,0.990184506648716,0.969845493758293,0.940007361089781,0.966129737738917,0.910245331635242,0.963696716544464,0.990184506648716,0.937577255645844,0.940007361089781,0.863194529093769
"4-guanidinobutanoate",0.946284249578564,0.861438740333816,0.987107191942513,0.993132087570618,0.883350271508875,0.858679441131517,0.903537831635221,0.996383342794963,0.830996250032744,0.976077478568463,0.860021261944433,0.858679441131517,0.992165831332464,0.937577255645844,0.990184506648716,0.990184506648716,0.861438740333816,0.805644979410225,0.861438740333816,0.992165831332464,0.861438740333816,0.818454825784813,0.802118483504999,0.980918467246356,0.861438740333816,0.990184506648716,0.976077478568463,0.891776296703234,0.861438740333816,0.946284249578564
"4-hydroxybutyrate (GHB)",0.861438740333816,0.953899137705605,0.976077478568463,0.990184506648716,0.969845493758293,0.952481002851654,0.880068586111026,0.980918467246356,0.990184506648716,0.804356586734553,0.957702216170362,0.957702216170362,0.993132087570618,0.990184506648716,0.998942547695235,0.990184506648716,0.861438740333816,0.830996250032744,0.987107191942513,0.990184506648716,1,0.891776296703234,0.908243508655275,0.990184506648716,0.957702216170362,0.963696716544464,0.986800367310511,0.908243508655275,0.861438740333816,0.990184506648716
"4-hydroxyglutamate",0.733175548932926,0.993132087570618,0.861438740333816,0.998942547695235,0.992165831332464,0.861438740333816,0.952481002851654,0.937577255645844,0.974834145413253,0.940007361089781,0.969845493758293,0.990184506648716,0.993132087570618,0.861438740333816,0.926437034797017,0.990184506648716,0.936539890325887,0.940007361089781,0.990184506648716,0.986800367310511,0.969845493758293,0.990184506648716,0.990184506648716,0.969845493758293,0.980918467246356,0.937577255645844,0.936539890325887,0.990184506648716,0.940007361089781,0.990184506648716
"4-hydroxyphenylacetylglutamine",0.996383342794963,0.883350271508875,0.969845493758293,0.993132087570618,0.980918467246356,0.861438740333816,0.947499558687317,0.993132087570618,0.733175548932926,1,0.861438740333816,0.861438740333816,0.993132087570618,0.990184506648716,0.990184506648716,0.969845493758293,0.940007361089781,0.940007361089781,0.908243508655275,0.976077478568463,0.940007361089781,0.940007361089781,0.830996250032744,0.993132087570618,0.733175548932926,0.990184506648716,0.97610049705777,0.830996250032744,0.887477192535426,0.880068586111026
"4-hydroxyphenylpyruvate",0.861438740333816,0.872711003967124,0.990184506648716,0.990184506648716,0.940007361089781,0.761640512691452,0.987107191942513,0.996383342794963,0.887477192535426,0.910245331635242,0.903537831635221,0.858679441131517,0.990184506648716,0.802118483504999,0.966129737738917,0.993132087570618,0.908243508655275,0.720282449113421,0.861438740333816,1,0.940007361089781,0.891776296703234,0.880068586111026,0.992165831332464,0.940007361089781,0.993132087570618,0.980918467246356,0.960944438037574,0.963696716544464,0.887477192535426
"4-imidazoleacetate",0.830996250032744,0.940007361089781,0.952481002851654,0.990184506648716,0.969845493758293,0,0.940007361089781,0.957702216170362,0.861438740333816,0.969845493758293,0.830996250032744,0.910245331635242,0.987107191942513,0.830996250032744,0.986800367310511,1,0.910245331635242,0.856875779550237,0.908243508655275,0.998942547695235,0.990184506648716,0.946284249578564,0.861438740333816,0.969845493758293,0.926437034797017,0.990184506648716,0.936539890325887,0.926437034797017,0.861438740333816,0.910245331635242
"5-(galactosylhydroxy)-L-lysine",0.861438740333816,0.963696716544464,0.963696716544464,0.990184506648716,0.937577255645844,0.937577255645844,0.915865737212672,0.946284249578564,0.990184506648716,0.908243508655275,0.969845493758293,0.987107191942513,0.926437034797017,0.891776296703234,0.990184506648716,0.937577255645844,0.78966194921163,0.861438740333816,0.969845493758293,0.969845493758293,0.990184506648716,0.861438740333816,0.940007361089781,0.957702216170362,0.990184506648716,0.97610049705777,0.990184506648716,0.990184506648716,0.957702216170362,0.969845493758293
"5-acetylamino-6-amino-3-methyluracil",0.952481002851654,1,0.976077478568463,0.940007361089781,0.963696716544464,0.969845493758293,0.996383342794963,0.990184506648716,1,0.966129737738917,0.990184506648716,0.998942547695235,0.97610049705777,0.861438740333816,0.937577255645844,0.966129737738917,0.926437034797017,0.937577255645844,0.992165831332464,0.853335548502613,0.986800367310511,0.992165831332464,0.996383342794963,0.996383342794963,0.861438740333816,0.987107191942513,0.990184506648716,0.998942547695235,0.998942547695235,0.980918467246356
"5-aminovalerate",0.756866060261208,0.990184506648716,0.891776296703234,0.990184506648716,0.974834145413253,0.861438740333816,0.969845493758293,0.969845493758293,0.946284249578564,0.733175548932926,0.969845493758293,0.952481002851654,0.993132087570618,0.963696716544464,0.940007361089781,1,0.861438740333816,0.815839560200445,0.966129737738917,0.990184506648716,0.993132087570618,0.947499558687317,0.952481002851654,0.910245331635242,0.993132087570618,0.861438740333816,0.861438740333816,0.97610049705777,0.880068586111026,0.940007361089781
"5-hydroxylysine",0.960944438037574,0.953957511630523,0.990184506648716,0.987107191942513,0.995299832437556,0.953899137705605,0.992165831332464,0.996383342794963,0.969845493758293,0.861438740333816,0.996383342794963,0.907432221843622,0.969845493758293,0.908243508655275,0.926437034797017,0.976077478568463,0.986800367310511,0.761640512691452,0.990184506648716,0.910245331635242,0.990184506648716,0.940007361089781,0.940007361089781,0.993132087570618,0.986800367310511,0.993132087570618,0.992165831332464,0.971665116700212,0.996383342794963,0.97610049705777
"5-methylthioadenosine (MTA)",1,0.861438740333816,0.940007361089781,0.937577255645844,0.861438740333816,0.940007361089781,0.908243508655275,0.952481002851654,0.937577255645844,0.903537831635221,0.861438740333816,0.908243508655275,0.990184506648716,0.993132087570618,0.957702216170362,0.995299832437556,0.990184506648716,0.990184506648716,0.861438740333816,0.861438740333816,0.915865737212672,0.953899137705605,0.969845493758293,0.940007361089781,0.720282449113421,0.883350271508875,0.987107191942513,0.957702216170362,0.990184506648716,0.990184506648716
"5-methyluridine (ribothymidine)",0.947499558687317,0.947499558687317,0.990184506648716,0.990184506648716,0.939558041002648,0.990184506648716,0.969845493758293,1,0.940007361089781,0.992165831332464,0.986800367310511,0.980918467246356,0.861438740333816,1,0.860021261944433,0.990184506648716,0.996383342794963,0.987107191942513,0.947499558687317,0.908243508655275,0.993132087570618,0.980918467246356,0.995299832437556,1,0.910245331635242,0.990184506648716,0.940007361089781,0.987107191942513,0.969073945160431,0.980918467246356
"5-oxoproline",0.987107191942513,0.861438740333816,0.891776296703234,0.995299832437556,1,0.872711003967124,0.940007361089781,0.940007361089781,0.756866060261208,0.992165831332464,0.777832355009404,0.777832355009404,0.872711003967124,0.998942547695235,0.980918467246356,0.953899137705605,0.990184506648716,0.861438740333816,0.861438740333816,0.969845493758293,0.887477192535426,0.953899137705605,0.861438740333816,0.97610049705777,0.910245331635242,0.910245331635242,0.990184506648716,0.777832355009404,0.861438740333816,0.861438740333816
"6-phosphogluconate",0.990184506648716,0.993132087570618,0.990184506648716,0.969845493758293,0.969845493758293,0.993132087570618,0.990184506648716,0.947499558687317,0.986800367310511,0.860021261944433,0.996383342794963,0.974834145413253,0.940007361089781,0.946284249578564,0.974834145413253,0.861438740333816,0.830996250032744,0.887477192535426,0.990184506648716,0.990184506648716,0.995299832437556,0.940007361089781,0.908243508655275,0.992165831332464,0.986800367310511,0.910245331635242,0.940007361089781,0.903537831635221,0.953899137705605,0.990184506648716
"7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)",0.97610049705777,0.861438740333816,0.953899137705605,0.969845493758293,0.861438740333816,0.996383342794963,0.733175548932926,0.990184506648716,0.969845493758293,0.990184506648716,0.910245331635242,0.947499558687317,0.990184506648716,0.990184506648716,0.940007361089781,0.993132087570618,0.861438740333816,0.957702216170362,0.883350271508875,0.926437034797017,0.872711003967124,0.720282449113421,0.891776296703234,0.861438740333816,0.957702216170362,0.987107191942513,0.990184506648716,0.957702216170362,0.891776296703234,0.880068586111026
"7-hydroxycholesterol (alpha or beta)",0.852553075003976,0.940007361089781,0.852553075003976,1,0.966129737738917,0.974834145413253,0.990184506648716,0.886039895927445,0.883350271508875,0.969845493758293,0.963696716544464,0.910245331635242,0.861438740333816,0.883350271508875,0.910245331635242,0.961218723547159,0.937577255645844,0.990184506648716,0.980918467246356,0.910245331635242,0.910245331635242,0.990184506648716,0.910245331635242,0.953899137705605,0.996383342794963,0.908243508655275,0.915865737212672,0.861438740333816,0.947499558687317,0.974834145413253
"7-methylguanine",0.861438740333816,0.940007361089781,0.952481002851654,0.992165831332464,0.963696716544464,0.861438740333816,0.940007361089781,0.990184506648716,0.887477192535426,0.966129737738917,0.936539890325887,0.940007361089781,0.963696716544464,0.990184506648716,0.976077478568463,0.953899137705605,0.830996250032744,0.966129737738917,0.940007361089781,0.861438740333816,0.990184506648716,0.940007361089781,0.872711003967124,0.940007361089781,0.861438740333816,0.940007361089781,0.937577255645844,0.947499558687317,0.947499558687317,0.940007361089781
"9,10-DiHOME",0.97610049705777,0.910245331635242,0.924672174154547,0.990184506648716,0.924672174154547,1,0.883350271508875,0.957702216170362,0.861438740333816,0.969845493758293,0.891776296703234,0.883350271508875,0.947499558687317,0.861438740333816,0.990184506648716,0.987107191942513,0.993132087570618,0.953268482497293,0.953268482497293,0.990184506648716,0.969845493758293,0.969845493758293,0.887477192535426,0.969845493758293,0.992165831332464,0.97610049705777,0.996383342794963,0.756866060261208,0.861438740333816,0.990184506648716
"acetylcarnitine (C2)",0.861438740333816,0.957702216170362,0.963696716544464,0.993132087570618,0.990184506648716,0.880068586111026,0.908243508655275,0.97610049705777,0.969845493758293,0.861438740333816,0.937577255645844,0.940007361089781,0.996383342794963,0.990184506648716,0.990184506648716,0.990184506648716,0.733175548932926,0.830996250032744,0.952481002851654,0.97610049705777,0.992165831332464,0.887477192535426,0.861438740333816,0.990184506648716,0.992165831332464,0.908243508655275,0.940007361089781,0.908243508655275,0.846303182996241,0.969845493758293
"acetylphosphate",0.937577255645844,0.995299832437556,0.940007361089781,0.887477192535426,0.993132087570618,1,0.990184506648716,0.910245331635242,0.990184506648716,0.861438740333816,0.969845493758293,0.996383342794963,0.861438740333816,0.996383342794963,0.996383342794963,0.830996250032744,0.861438740333816,0.953899137705605,0.961218723547159,0.996383342794963,0.980918467246356,0.940007361089781,0.910245331635242,1,0.995299832437556,0.940007361089781,0.946284249578564,0.990184506648716,0.990184506648716,0.940007361089781
"acisoga",0.97610049705777,0.993132087570618,0.986800367310511,0.993132087570618,0.996383342794963,0.992165831332464,0.987107191942513,0.961218723547159,0.995299832437556,0.993132087570618,0.993132087570618,0.996383342794963,0.861438740333816,0.937577255645844,0.937577255645844,0.861438740333816,0.872711003967124,0.952481002851654,0.993132087570618,0.860021261944433,0.963696716544464,0.998942547695235,0.987107191942513,1,0.861438740333816,0.961218723547159,0.969845493758293,0.947499558687317,0.993132087570618,1
